주차장관리번호	주차장명	경도	위도	주차장구분	주차장유형	주차장지번주소	주차장도로명주소	주차구획수	운영요일	평일운영시작시각	평일운영종료시각	토요일운영시작시각	토요일운영종료시각	공휴일운영시작시각	공휴일운영종료시각	요금정보	관리기관명	지역구분	지역구분_sub	지역중심좌표(X좌표)	지역중심좌표(Y좌표)	지역코드	연락처	수정일자
10200	공구월드상가옆	129.342831	35.53682	공영	노외	울산광역시 남구 삼산동 1951-3	울산광역시 남구 갈밭로16	80	평일	9:00	17:00					유료	울산광역시남구도시관리공단	울산광역시	남구	129.3281901	35.51605166	31140	052-226-0945	2016-03-04
10201	백암상가앞 공영주차장	129.3424725	36.7224366	공영	노상	경상북도 울진군 온정면 소태리 915-5	경상북도 울진군 백암온천로 1266-1	36	평일+토요일+공휴일							무료	경상북도 울진군	경상북도	울진군	129.312205	36.90408324	47930	054-789-6391	2015-09-30
10202	삼산1	129.342457	35.53769	공영	노외	울산광역시 남구 삼산동 1622-2		120	평일	9:00	17:00					유료	울산광역시남구도시관리공단	울산광역시	남구	129.3281901	35.51605166	31140	052-226-0945	2016-03-04
10203	약수초등학교	129.342079	35.6480159	공영	노외	울산광역시 북구 중산동 1178-37		22	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	울산광역시 북구청	울산광역시	북구	129.3798015	35.6100624	31200	052-241-7964	2016-09-13
10204	포항역	129.3417325	36.0717154	공영	노외	경상북도 포항시 북구 흥해읍 이인리	경상북도 포항시 북구 달전로	405	연중	0:00	0:00	0:00	0:00	0:00	0:00	유료	경상북도 포항시시설관리공단	경상북도	포항시 북구	129.2336813	36.16517719	47113	054-280-9420	2015-09-01
10205	보람병원앞	129.341547	35.5434	공영	노외	울산광역시 남구 삼산동 1554-1		155	평일+토요일	8:00	0:00	8:00	16:00			유료	울산광역시남구도시관리공단	울산광역시	남구	129.3281901	35.51605166	31140	052-226-0945	2016-03-04
10206	진하	129.3411205	35.38120216	공영	노외	울산광역시 울주군 서생면 서생리 150	울산광역시 울주군 서생면 서생리 150	405	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	울산광역시광역시 울주군청	울산광역시	울주군	129.1868265	35.54669692	31710	052-229-7498	2016-09-12
10207	약수	129.340856	35.6496255	공영	노외	울산광역시 북구 중산동 1104-1		24	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	울산광역시 북구청	울산광역시	북구	129.3798015	35.6100624	31200	052-241-7964	2016-09-13
10208	백암온천 광장  공영주차장	129.3392588	36.7203845	공영	노외	경상북도 울진군 온정면 온정리 968-1	경상북도 울진군 온천로 46	58	평일+토요일+공휴일							무료	경상북도 울진군	경상북도	울진군	129.312205	36.90408324	47930	054-789-6391	2015-09-30
10209	학성공원	129.3374969	35.55583779	공영	노외		울산광역시 중구 학성동 196-1번지	24	평일+토요일+일요일+공휴일							무료	울사광역시 중구	울산광역시	중구	129.3082427	35.5710483	31110		2016-08-31
10210	평창현대앞	129.336891	35.54238	공영	노외	울산광역시 남구 삼산동 1572		240	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	유료	울산광역시남구도시관리공단	울산광역시	남구	129.3281901	35.51605166	31140	052-226-0945	2016-03-04
10211	가산로 주차장	129.336488	36.112855	공영	노외	경기도 포천시 가산면 마산리 152-14	경기도 포천시 가산면 가산로 360	44	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	경기도 포천시청	경상북도	포항시 북구	129.2336813	36.16517719	47113	031-538-3493	2016-09-01
10212	가산로 주차장	129.336488	36.112855	공영	노외	경기도 포천시 가산면 마산리 152-14	경기도 포천시 가산면 가산로 360	44	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	경기도 포천시청	경상북도	포항시 북구	129.2336813	36.16517719	47113	031-538-3493	2015-09-10
10213	희망	129.3341541	35.56968513	공영	노외		울산광역시 중구 약사동 762-6번지	89	평일+토요일+일요일+공휴일							무료	울사광역시 중구	울산광역시	중구	129.3082427	35.5710483	31110		2016-08-31
10214	학성새벽시장	129.3335839	35.55702373	공영	노외		울산광역시 중구 학성동 364-1번지	40	평일+토요일+공휴일							유료	울사광역시 중구	울산광역시	중구	129.3082427	35.5710483	31110		2016-08-31
10215	화산	129.3335153	35.43996246	공영	노외	울산광역시 울주군 온산읍 화산리 1005-1	울산광역시 울주군 온산읍 화산리 1005-1	23	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	울산광역시광역시 울주군청	울산광역시	울주군	129.1868265	35.54669692	31710	052-229-7498	2016-09-12
10216	야음동	129.333135	35.52343	공영	노외	울산광역시 남구 야음동 388-1	울산광역시 남구 신선로 190	103	평일+토요일	8:00	0:00	8:00	0:00			유료	울산광역시남구도시관리공단	울산광역시	남구	129.3281901	35.51605166	31140	052-226-0945	2016-03-04
10217	학성새벽시장(노상)	129.3322189	35.55573461	공영	노상		울산광역시 중구 학성동 349-16번지	40	평일+토요일+공휴일							유료	울사광역시 중구	울산광역시	중구	129.3082427	35.5710483	31110		2016-08-31
10218	복산2공원	129.3318747	35.56622956	공영	노외		울산광역시 중구 복산동 205-1번지	47	평일+토요일+공휴일							유료	울사광역시 중구	울산광역시	중구	129.3082427	35.5710483	31110		2016-08-31
10219	천곡초교	129.330296	35.6391349	공영	노외	울산광역시 북구 천곡동 553-2		20	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	울산광역시 북구청	울산광역시	북구	129.3798015	35.6100624	31200	052-241-7964	2016-09-13
10220	남구청부설	129.330158	35.54455	공영	부설	울산광역시 남구 달동 1320-1	울산광역시 남구 돋질로233	206	평일+토요일+공휴일	9:00	19:00	9:00	19:00	9:00	18:00	유료	울산광역시남구도시관리공단	울산광역시	남구	129.3281901	35.51605166	31140	052-226-0945	2016-03-04
10221	천곡동공영	129.329146	35.6394455	공영	노외	울산광역시 북구 천곡동 551-2		20	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	울산광역시 북구청	울산광역시	북구	129.3798015	35.6100624	31200	052-241-7964	2016-09-13
10222	울산시장(학산)	129.3286737	35.55576712	공영	노외		울산광역시 중구 학산동 54-7번지	14	평일+토요일+공휴일							유료	울사광역시 중구	울산광역시	중구	129.3082427	35.5710483	31110		2016-08-31
10223	구 외동공영주차장	129.3256124	35.7156902	공영	노외	경상북도 경주시 외동읍 입실리 1030-14	경상북도 경주시 외동읍 입실로1길 83	34	평일+토요일+공휴일	9:00	20:00	9:00	20:00	9:00	20:00	유료	경상북도 경주시청	경상북도	경주시	129.235873	35.82669099	47130	054-779-6529	2015-04-29
10224	옥교로(번영로하부옆)	129.3239266	35.55281679	공영	노상		울산광역시 중구 옥교동 317-18번지	40	화요일+수요일+목요일+금요일+토요일+일요일							유료	울사광역시 중구	울산광역시	중구	129.3082427	35.5710483	31110		2016-08-31
10225	울산병원앞	129.323553	35.54766	공영	노외	울산광역시 남구 신정동 34-80		102	평일+토요일	8:00	0:00	8:00	16:00			유료	울산광역시남구도시관리공단	울산광역시	남구	129.3281901	35.51605166	31140	052-226-0945	2016-03-04
10226	옥교	129.3227122	35.55383497	공영	노외		울산광역시 중구 옥교동 94-2번지	392	평일+토요일+일요일+공휴일							유료	울사광역시 중구	울산광역시	중구	129.3082427	35.5710483	31110		2016-08-31
10227	강북	129.3225408	35.55217311	공영	노외		울산광역시 중구 옥교동 72-3번지	127	평일+토요일+일요일+공휴일							유료	울사광역시 중구	울산광역시	중구	129.3082427	35.5710483	31110		2016-08-31
10228	북정공원지하	129.3206583	35.55770584	공영	노외		울산광역시 중구 북정동 1-3번지	73	평일+토요일+공휴일							유료	울사광역시 중구	울산광역시	중구	129.3082427	35.5710483	31110		2016-08-31
10229	성남둔치	129.3198231	35.55244892	공영	노외		울산광역시 중구 성남동 215-1번지	545	평일+일요일+공휴일							유료	울사광역시 중구	울산광역시	중구	129.3082427	35.5710483	31110		2016-08-31
10230	성남	129.3168243	35.55414294	공영	노외		울산광역시 중구 성남동 190-200번지	146	평일+토요일+일요일+공휴일							유료	울사광역시 중구	울산광역시	중구	129.3082427	35.5710483	31110		2016-08-31
10231	달천농공단지1	129.315731	35.6343429	공영	노외	울산광역시 북구 달천동 212-8		35	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	울산광역시 북구청	울산광역시	북구	129.3798015	35.6100624	31200	052-241-7964	2016-09-13
10232	신정동지하	129.315327	35.54712	공영	노외	울산광역시 남구 신정3동 517	울산광역시 남구 신정로2031	139	평일+공휴일	10:00	18:00			10:00	18:00	유료	울산광역시남구도시관리공단	울산광역시	남구	129.3281901	35.51605166	31140	052-226-0945	2016-03-04
10233	달천농공단지2	129.315274	35.6387578	공영	노외	울산광역시 북구 달천동 207-5		73	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	울산광역시 북구청	울산광역시	북구	129.3798015	35.6100624	31200	052-241-7964	2016-09-13
10234	우정2	129.3146297	35.55558716	공영	노외		울산광역시 중구 우정동 252-9번지	61	평일+일요일+공휴일							유료	울사광역시 중구	울산광역시	중구	129.3082427	35.5710483	31110		2016-08-31
10235	신정3동	129.313326	35.5451	공영	노외	울산광역시 남구 신정3동 501-10		42	평일+공휴일	11:00	19:00			11:00	19:00	유료	울산광역시남구도시관리공단	울산광역시	남구	129.3281901	35.51605166	31140	052-226-0945	2016-03-04
10236	우정1	129.3129039	35.55585096	공영	노외		울산광역시 중구 우정동 277-1번지	85	평일+일요일+공휴일							유료	울사광역시 중구	울산광역시	중구	129.3082427	35.5710483	31110		2016-08-31
10237	팔등로	129.312708	35.54409	공영	노상	울산광역시 남구 신정동 549	울산광역시 남구 팔등로33	42	평일	11:00	19:00					유료	울산광역시남구도시관리공단	울산광역시	남구	129.3281901	35.51605166	31140	052-226-0945	2016-03-04
10238	덕신공공	129.3108976	35.43003533	공영	노외	울산광역시 울주군 온산읍 덕신리 430	울산광역시 울주군 온산읍 덕신리 430	179	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	울산광역시광역시 울주군청	울산광역시	울주군	129.1868265	35.54669692	31710	052-229-7498	2016-09-12
10239	여천천2	129.310656	35.53187	공영	노상	울산광역시 남구 신정동 1826		55	평일+토요일+공휴일	11:00	22:00	11:00	22:00	11:00	22:00	유료	울산광역시남구도시관리공단	울산광역시	남구	129.3281901	35.51605166	31140	052-226-0945	2016-03-04
10240	우정성당뒤	129.3103857	35.56031447	공영	노외		울산광역시 중구 우정동 440번지	34	평일+토요일+일요일+공휴일							무료	울사광역시 중구	울산광역시	중구	129.3082427	35.5710483	31110		2016-08-31
10241	신정시장앞	129.309877	35.5424	공영	노상	울산광역시 남구 신정동 633	울산광역시 남구 월평로35	43	평일+토요일	11:00	19:00	11:00	19:00			유료	울산광역시남구도시관리공단	울산광역시	남구	129.3281901	35.51605166	31140	052-226-0945	2016-03-04
10242	회야강 소공원	129.3097702	35.4258723	공영	노외	울산광역시 울주군 온산읍 덕신리 342-1	울산광역시 울주군 온산읍 덕신리 342-1	23	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	울산광역시광역시 울주군청	울산광역시	울주군	129.1868265	35.54669692	31710	052-229-7498	2016-09-12
10243	온산노상	129.3087671	35.43114658	공영	노상	울산광역시 울주군 온산읍 덕신리 535-8 노변	울산광역시 울주군 온산읍 덕신리 535-8 노변	339	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	울산광역시광역시 울주군청	울산광역시	울주군	129.1868265	35.54669692	31710	052-229-7498	2016-09-12
10244	여천천	129.30872	35.53254	공영	노외	울산광역시 남구 신정동 1093	울산광역시 남구 두왕로318	40	평일+토요일+공휴일	8:00	0:00	8:00	0:00	8:00	0:00	유료	울산광역시남구도시관리공단	울산광역시	남구	129.3281901	35.51605166	31140	052-226-0945	2016-03-04
10245	태화시장	129.3085018	35.55614802	공영	노외		울산광역시 중구 태화동 24-4번지	23	평일+토요일+공휴일							유료	울사광역시 중구	울산광역시	중구	129.3082427	35.5710483	31110		2016-08-31
10246	신정1동	129.308358	35.5423	공영	노외	울산광역시 남구 신정동 635-6	울산광역시 남구 월평로25	79	평일+토요일	8:00	0:00	8:00	0:00			유료	울산광역시남구도시관리공단	울산광역시	남구	129.3281901	35.51605166	31140	052-226-0945	2016-03-04
10247	태화강둔치	129.307422	35.55135	공영	노외	울산광역시 남구 신정동 1513		248	평일+공휴일	6:00	0:00			6:00	22:00	유료	울산광역시남구도시관리공단	울산광역시	남구	129.3281901	35.51605166	31140	052-226-0945	2016-03-04
10248	편백산림욕장2	129.305028	35.637891	공영	노외	울산광역시 북구 달천동 892-131		100	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	울산광역시 북구청	울산광역시	북구	129.3798015	35.6100624	31200	052-241-7964	2016-09-13
10249	편백산림욕장1	129.304048	35.6391442	공영	노외	울산광역시 북구 달천동 산160-2		38	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	울산광역시 북구청	울산광역시	북구	129.3798015	35.6100624	31200	052-241-7964	2016-09-13
10250	태화둔치5	129.301195	35.54586787	공영	노외		울산광역시 중구 태화동 969-3번지	208	평일+토요일+일요일+공휴일							무료	울사광역시 중구	울산광역시	중구	129.3082427	35.5710483	31110		2016-08-31
10251	덕구온천 민영주차장	129.2842515	37.0790479	민영	노외	경상북도 울진군 북면 덕구리 575	경상북도 울진군 덕구온천로 924	2200	평일+토요일+공휴일							무료	경상북도 울진군	경상북도	울진군	129.312205	36.90408324	47930	054-789-6391	2015-09-30
10252	온양운화 군립도서관	129.2761898	35.41291108	공영	노외	울산광역시 울주군 온양읍 운화리 232-1	울산광역시 울주군 온양읍 운화리 232-1	28	평일+토요일+공휴일	0:00	0:00	0:00	0:00	0:00	0:00	무료	울산광역시광역시 울주군청	울산광역시	울주군	129.1868265	35.54669692	31710	052-229-7498	2016-09-12
10253	불영사 민영주차장	129.2740616	36.941005	민영	노외	경상북도 울진군 금강송면 하원리 120	경상북도 울진군 불영사길 48	616	평일+토요일+공휴일							무료	경상북도 울진군	경상북도	울진군	129.312205	36.90408324	47930	054-789-6391	2015-09-30
10254	신삼호교	129.2738065	35.55516771	공영	노외		울산광역시 중구 다운동 486번지	132	평일+토요일+일요일+공휴일							무료	울사광역시 중구	울산광역시	중구	129.3082427	35.5710483	31110		2016-08-31
10255	어은로	129.273442	35.55162	공영	노상	울산광역시 남구 무거동 1162-7	울산광역시 남구 어은로 13-1	33	평일	10:00	18:00					유료	울산광역시남구도시관리공단	울산광역시	남구	129.3281901	35.51605166	31140	052-226-0945	2016-03-04
10256	무거섬들	129.261206	35.54363	공영	노외	울산광역시 남구 무거동 629-22	울산광역시 남구 옥현로692	47	평일+토요일+공휴일	8:00	0:00	8:00	0:00	8:00	0:00	유료	울산광역시남구도시관리공단	울산광역시	남구	129.3281901	35.51605166	31140	052-226-0945	2016-03-04
10257	무거동	129.259641	35.55213	공영	노외	울산광역시 남구 무거동 1533-6		42	평일+토요일	16:00	0:00	16:00	0:00			유료	울산광역시남구도시관리공단	울산광역시	울주군	129.1868265	35.54669692	31710	052-226-0945	2016-03-04
